latitude,longitude,altitude,geometry,localite_acheminement_uai,reg_id_old,compte_instagram,uucr_id,aca_nom,identifiant_eter,identifiant_isni,type_d_etablissement,com_nom,uai,compte_scoopit,compte_viadeo,identifiant_orgref,uo_lib,element_wikidata,inscrits_2014,compte_linkedin,com_code,siren,libelle_mission_chef_de_file,identifiant_programme_lolf_chef_de_file,coordonnees,identifiant_wikidata,wikipedia,numero_telephone_uai,compte_facebook,dep_nom,element_isni,aca_id,siret,statut_juridique_court,reg_nom_old,adresse_uai,element_grid,compte_dailymotion,typologie_d_universites_et_assimiles,libelle_programme_lolf_chef_de_file,compte_twitter,localisation,secteur_d_etablissement,uucr_nom,inscrits_2015,inscrits_2012,inscrits_2013,inscrits_2010,inscrits_2011,statut_juridique_long,identifiant_grid,code_postal_uai,url,pays_etranger_acheminement,uo_lib_en,reg_nom,reg_id,implantations,dep_id,statut_operateur_lolf,dernier_decret_legifrance,flux_rss,compte_youtube,sigle,compte_googleplus,mooc,url_en,qualification_court,qualification_long,boite_postale_uai,compte_vimeo,identifiant_funding_data,element_fundref,anciens_codes_uai,compte_flickr,lieu_dit_uai,compte_france_culture,autres,mention_distribution,rattachement,rattachement_identifiants,association,url_es,association_identifiants,compte_tumblr,url_cn,compte_pinterest,url_de,compte_scribd
47.3112,5.06552,,Point,DIJON CEDEX,R26,,UU21701,Dijon,FR0020,0000 0001 2299 7292,Grand établissement,Dijon,0212198A,,http://www.viadeo.com/fr/company/agrosup-dijon,,"Institut national supérieur des sciences agronomiques, de l'alimentation et de l'environnement",https://www.wikidata.org/entity/Q3152459,581,https://www.linkedin.com/company/1367703,21231,130006042,Recherche et enseignement supérieur,142,"47.3112,5.06552",Q3152459,"https://fr.wikipedia.org/wiki/Institut_national_sup%C3%A9rieur_des_sciences_agronomiques,_de_l%27alimentation_et_de_l%27environnement",,https://www.facebook.com/pages/AgroSup-Dijon/150348118338708,Côte-d'Or,http://isni.org/isni/0000000122997292,A07,13000604200019,EPCSCP,Bourgogne,26 BOULEVARD DR PETITJEAN,https://www.grid.ac/institutes/grid.420114.2,,,Enseignement supérieur et recherche agricoles (Recherche et enseignement supérieur),https://twitter.com/AgroSupDijon,Bourgogne-Franche-Comté>Dijon>Côte-d'Or>Dijon,Public,Dijon,616,528,570,519,532,"Établissement public à caractère scientifique, culturel et professionnel",grid.420114.2,21079,http://www.agrosupdijon.fr/,France,,Bourgogne-Franche-Comté,R27,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0212198A,D021,Opérateurs MIRES 2014,,http://www.agrosupdijon.fr/index.php?type=100,https://www.youtube.com/user/agrosupdijon,Agrosup Dijon,https://plus.google.com/110583268499100102320/videos,https://www.fun-mooc.fr/universities/agrosup-dijon/,,,,,,,,,,,,,,,,,,,,,,,
43.8429,4.35671,,Point,NIMES CEDEX 1,R91,,UU30601,Montpellier,FR0030,0000 0004 0647 1372,Université,Nîmes,0301687W,,,13879594,Université de Nîmes,https://www.wikidata.org/entity/Q2496121,3965,,30189,130003759,Recherche et enseignement supérieur,150,"43.8429,4.35671",Q2496121,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_N%C3%AEmes,,https://www.facebook.com/unimesfr,Gard,http://isni.org/isni/0000000406471372,A11,13000375900011,EPCSCP,Languedoc-Roussillon,RUE DU DOCTEUR GEORGES SALAN,https://www.grid.ac/institutes/grid.48959.39,,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/unimesfr,Occitanie>Montpellier>Gard>Nîmes,Public,Nîmes,4487,3378,3658,3414,3362,"Établissement public à caractère scientifique, culturel et professionnel",grid.48959.39,30021,http://www.unimes.fr/,France,University of Nîmes,Occitanie,R76,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0301687W,D030,Opérateurs MIRES 2014,http://www.legifrance.gouv.fr/affichTexte.do;jsessionid=3976DDB631865D070704985BB39F3EC7.tpdjo05v_1?cidTexte=JORFTEXT000025790064&categorieLien=id,http://www.unimes.fr/_plugins/web/zoneItem/fd1178-e8c1-457-a939-85d1a4f8cf31/rss.xml,,UNÎMES,,,,,,,,,,,,,,,SITE VAUBAN,,,,,,,,,,
48.2697,4.0725,,Point,TROYES CEDEX,R21,,UU10601,Reims,FR0002,0000 0001 2169 8047,Instituts et écoles extérieurs aux universités,Troyes,0101060Y,,,13955446,Université de technologie de Troyes,https://www.wikidata.org/entity/Q1037208,2613,,10387,191010602,Recherche et enseignement supérieur,150,"48.2697,4.0725",Q1037208,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_technologie_de_Troyes,0325717600,https://www.facebook.com/UTTroyes,Aube,http://isni.org/isni/0000000121698047,A19,19101060200032,EPCSCP,Champagne-Ardenne,12 RUE MARIE CURIE,https://www.grid.ac/institutes/grid.27729.39,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UTTroyes,Grand Est>Reims>Aube>Troyes,Public,Troyes,2738,2508,2550,2418,2432,"Établissement public à caractère scientifique, culturel et professionnel",grid.27729.39,10010,http://www.utt.fr/,France,University of technology of Troyes,Grand Est,R44,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0101060Y,D010,Opérateurs MIRES 2014,http://www.legifrance.gouv.fr/affichTexte.do?dateTexte=&categorieLien=id&cidTexte=JORFTEXT000000731419&fastPos=1&fastReqId=116735684&oldAction=rechExpTexteJorf,http://www.utt.fr/plugins/web/www/fr/filter/utt.news.rss/rss.xml,,UTT,,,,,,2060,,,,,,,,,,,,,,,,,,,
49.1887,-0.363108,,Point,CAEN CEDEX,R25,,UU14601,Caen,FR0008,0000 0001 2186 4076,Université,Caen,0141408E,,http://fr.viadeo.com/fr/company/universite-de-caen-basse-normandie,68447,Université de Caen Normandie,https://www.wikidata.org/entity/Q568554,24387,,14118,191414085,Recherche et enseignement supérieur,150,"49.1887,-0.363108",Q568554,https://fr.wikipedia.org/wiki/Universit%C3%A9_Caen-Normandie,0231565500,https://fr-fr.facebook.com/unicaen,Calvados,http://isni.org/isni/0000000121864076,A05,19141408500016,EPCSCP,Basse-Normandie,ESPLANADE DE LA PAIX,https://www.grid.ac/institutes/grid.412043.0,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Universite_Caen,Normandie>Caen>Calvados>Caen,Public,Caen,27148,23781,23681,23921,23439,"Établissement public à caractère scientifique, culturel et professionnel",grid.412043.0,14032,http://www.unicaen.fr/,France,University of Caen Normandy,Normandie,R28,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0141408E,D014,Opérateurs MIRES 2014,,http://www.unicaen.fr/outils-portail-institutionnel/flux-rss/flux-rss-252521.kjsp?RH=1291198674,,,,,,,,5186,,,,,,,,,,,,,,,,,,,
43.3402,5.43572,,Point,MARSEILLE CEDEX 13,R93,,UU00759,Aix-Marseille,FR0006,,Instituts et écoles extérieurs aux universités,Marseille 13e,0133774G,,,7756351,École centrale de Marseille,https://www.wikidata.org/entity/Q273454,919,,13213,191333400,Recherche et enseignement supérieur,150,"43.3402,5.43572",Q273454,https://fr.wikipedia.org/wiki/%C3%89cole_centrale_de_Marseille,0491282898,,Bouches-du-Rhône,,A02,19133340000015,EPCSCP,Provence-Alpes-Côte d'Azur,38 RUE JOLIOT CURIE,https://www.grid.ac/institutes/grid.419885.9,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/EC_Marseille,Provence-Alpes-Côte d'Azur>Aix-Marseille>Bouches-du-Rhône>Marseille 13e,Public,Marseille - Aix-en-Provence,996,796,875,658,701,"Établissement public à caractère scientifique, culturel et professionnel",grid.419885.9,13451,http://www.centrale-marseille.fr/,France,,Provence-Alpes-Côte d'Azur,R93,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0133774G,D013,Opérateurs MIRES 2014,http://www.legifrance.gouv.fr/affichTexte.do?dateTexte=&categorieLien=id&cidTexte=JORFTEXT000000427883&fastPos=1&fastReqId=899520006&oldAction=rechExpTexteJorf,,,,,,,,,,,,,,,,,,TECHNOPOLE DE CHATEAU GOMBERT,,,,,,,,,,
43.601838,1.400296,,Point,TOULOUSE CEDEX 3,R73,https://www.instagram.com/ecoledepurpan/,UU31701,Toulouse,FR0034,0000 0001 1908 541X,École d'ingénieurs,Toulouse,0310154Z,,http://fr.viadeo.com/fr/company/ecole-d-ingenieurs-de-purpan,,École d'ingénieurs de Purpan,https://www.wikidata.org/entity/Q3577767,968,https://www.linkedin.com/company-beta/896011/,31555,776944142,,,"43.601838,1.400296",Q3577767,https://fr.wikipedia.org/wiki/%C3%89cole_d'ing%C3%A9nieurs_de_Purpan,,https://www.facebook.com/EcoledIngenieursdePURPAN,Haute-Garonne,http://www.isni.org/000000011908541X,A16,77694414200012,Association,Midi-Pyrénées,75 VOIE DU TOEC,https://grid.ac/institutes/grid.466448.c,,,,https://twitter.com/EcoledePURPAN,Occitanie>Toulouse>Haute-Garonne>Toulouse,Privé,Toulouse,946,933,981,895,959,Association,grid.466448.c,31076,http://www.purpan.fr/,France,,Occitanie,R76,,D031,,,,https://www.youtube.com/channel/UCAZjNPhIBcuTxXFvQ0w3sdA,,,,http://www.purpan.fr/en,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,BP57611,,,,,,,,,,,,,http://www.purpan.fr/es,,,,,,
47.248103,5.991326,,Point,BESANCON,R43,,UU25602,Besançon,,,Communauté d'universités et établissements,Besançon,0251985X,,,,Université Bourgogne - Franche-Comté,https://www.wikidata.org/entity/Q3359833,,,25056,130020910,Recherche et enseignement supérieur,150,"47.248103,5.991326",Q3359833,https://fr.wikipedia.org/wiki/Universit%C3%A9_Bourgogne_-_Franche-Comt%C3%A9,,,Doubs,,A03,13002091000019,EPCSCP,Franche-Comté,32 AVENUE DE L'OBSERVATOIRE,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Bourgogne-Franche-Comté>Besançon>Doubs>Besançon,Public,Besançon,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",,25000,http://www.ubfc.fr/,France,,Bourgogne-Franche-Comté,R27,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0251985X,D025,Non_Opérateur_LOLF_2014,http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030348096&dateTexte=&categorieLien=id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.7986,-0.614511,,Point,PESSAC CEDEX,R72,,UU33701,Bordeaux,,0000 0001 2297 4066,Institut d'étude politique,Pessac,0330192E,,,1841092,Institut d'études politiques de Bordeaux,https://www.wikidata.org/entity/Q1252062,Comptabilisés dans les effectifs de leur établissement de rattachement,,33318,193301926,Recherche et enseignement supérieur,150,"44.7986,-0.614511",Q1252062,https://fr.wikipedia.org/wiki/Institut_d%27%C3%A9tudes_politiques_de_Bordeaux,0556041772,,Gironde,http://isni.org/isni/0000000122974066,A04,19330192600039,EPA,Aquitaine,11 ALLÉE AUSONE DOM UNIV,https://www.grid.ac/institutes/grid.435453.0,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Nouvelle-Aquitaine>Bordeaux>Gironde>Pessac,Public,Bordeaux,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Établissement public à caractère administratif,grid.435453.0,33607,http://www.sciencespobordeaux.fr/,France,,Nouvelle-Aquitaine,R75,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0330192E,D033,Opérateurs MIRES 2014,http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030820446&dateTexte=&categorieLien=id,http://www.sciencespobordeaux.fr/fr/rssNews.rss,,IEP de Bordeaux,,,,,,,,,,,,,,,,Université de Bordeaux,0333298F,,,,,,,,
47.3837,0.672511,,Point,TOURS,R24,,UU37701,Orléans-Tours,FR0070,0000 0001 2182 6141,Université,Tours,0370800U,,,11575417,Université François-Rabelais,https://www.wikidata.org/entity/Q494335,23495,,37261,193708005,Recherche et enseignement supérieur,150,"47.3837,0.672511",Q494335,https://fr.wikipedia.org/wiki/Universit%C3%A9_Fran%C3%A7ois-Rabelais,0247366600,https://www.facebook.com/univ.tours?ref=mf,Indre-et-Loire,http://isni.org/isni/0000000121826141,A18,19370800500478,EPCSCP,Centre,60 RUE RUE DU PLAT D'ETAIN,https://www.grid.ac/institutes/grid.12366.30,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UnivTours,Centre-Val de Loire>Indre-et-Loire>Tours,Public,Tours,24067,23075,22916,21855,22549,"Établissement public à caractère scientifique, culturel et professionnel",grid.12366.30,37000,http://www.univ-tours.fr/,France,François Rabelais University,Centre-Val de Loire,R24,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0370800U,D037,Opérateurs MIRES 2014,,,,,,,,,,12050,,501100007526,http://dx.doi.org/10.13039/501100007526,,,,,,,,,,,,,,,,
48.1216,-1.63297,,Point,RENNES CEDEX 7,R53,,UU35701,Rennes,FR0061,0000 0001 2190 8462,Instituts et écoles extérieurs aux universités,Rennes,0350097R,,,2202640,Institut national des sciences appliquées de Rennes,https://www.wikidata.org/entity/Q1934614,1799,,35238,193500972,Recherche et enseignement supérieur,150,"48.1216,-1.63297",Q1934614,https://fr.wikipedia.org/wiki/Institut_national_des_sciences_appliqu%C3%A9es_de_Rennes,0223238200,https://www.facebook.com/pages/INSA-de-Rennes-Page-Officielle/182840505091727,Ille-et-Vilaine,http://isni.org/isni/0000000121908462,A14,19350097200016,EPCSCP,Bretagne,20 AVENUE DES BUTTES DE COESMES,https://www.grid.ac/institutes/grid.424700.5,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Bretagne>Ille-et-Vilaine>Rennes,Public,Rennes,1795,1748,1746,1656,1699,"Établissement public à caractère scientifique, culturel et professionnel",grid.424700.5,35708,http://www.insa-rennes.fr/,France,,Bretagne,R53,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0350097R,D035,Opérateurs MIRES 2014,Abrogé,,https://www.youtube.com/user/INSAdeRennes?feature=watch,INSA Rennes,,,,,,,,,,,,,,http://ueb.saooti.com/fr/player/,,,,,,,,,,,
44.8371,-0.578024,,Point,BORDEAUX,R72,,UU33701,Bordeaux,FR0288,0000 0004 0472 5287,Université,Bordeaux,0333298F,,,,Université de Bordeaux,https://www.wikidata.org/entity/Q13344,46382,,33063,130018351,,,"44.8371,-0.578024",Q13344,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Bordeaux,,https://www.facebook.com/univbordeaux,Gironde,http://isni.org/isni/0000000404725287,A04,13001835100010,EPCSCP,Aquitaine,35 PLACE PEY BERLAND,https://www.grid.ac/institutes/grid.10839.33,,Université pluridisciplinaire avec santé,,https://twitter.com/univbordeaux,Nouvelle-Aquitaine>Bordeaux>Gironde>Bordeaux,Public,Bordeaux,48143,46668,46459,44347,45712,"Établissement public à caractère scientifique, culturel et professionnel",grid.10839.33,33000,http://www.u-bordeaux.fr/,France,,Nouvelle-Aquitaine,R75,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0333298F,D033,Non_Opérateur_LOLF_2014,,http://www.u-bordeaux.fr/Espace-presse/Abonnez-vous-aux-flux-RSS-de-l-universite-de-Bordeaux,https://www.youtube.com/user/ubordeaux,,,https://www.fun-mooc.fr/universities/universite-de-bordeaux/,,,,,,501100006251,http://dx.doi.org/10.13039/501100006251,"0331764N,0331765P,0332929E",,,,,,,,,,,,,,,
43.6209,3.86828,,Point,MONTPELLIER CEDEX 5,R91,,UU34701,Montpellier,FR0051,0000 0001 2175 3544,Écoles nationales supérieures d'ingénieurs,Montpellier,0340112M,,,,École nationale supérieure de chimie de Montpellier,https://www.wikidata.org/entity/Q948420,440,,34172,193401122,Recherche et enseignement supérieur,150,"43.6209,3.86828",Q948420,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_de_chimie_de_Montpellier,0467144300,,Hérault,http://isni.org/isni/0000000121753544,A11,19340112200018,EPA,Languedoc-Roussillon,8 RUE DE L'ECOLE NORMALE,https://www.grid.ac/institutes/grid.418671.d,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/enscmchimiemtp,Occitanie>Montpellier>Hérault>Montpellier,Public,Montpellier,463,440,439,432,422,Établissement public à caractère administratif,grid.418671.d,34296,http://www.enscm.fr/,France,,Occitanie,R76,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0340112M,D034,Opérateurs MIRES 2014,,,,ENS Chimie Montpellier,,,,,,,,,,,,,,http://www.enscm.fr/web-tv.html,,Université de Montpellier,0342321N,,,,,,,,
48.037366,-1.745883,,Point,BRUZ,R53,,UU35701,Rennes,FR0066,,École d'ingénieurs,Bruz,0352373P,,http://fr.viadeo.com/fr/groups/?containerId=002243doovn6ygkl,,École des métiers de l'environnement,https://www.wikidata.org/entity/Q3577942,264,https://www.linkedin.com/groups/8291937/members,35047,392925129,,,"48.037366,-1.745883",Q3577942,https://fr.wikipedia.org/wiki/%C3%89cole_des_m%C3%A9tiers_de_l%27environnement,0299058800,https://www.facebook.com/ecole.eme,Ille-et-Vilaine,,A14,39292512900026,Association,Bretagne,AVENUE ROBERT SCHUMANN,,,,,https://twitter.com/ecole_eme,Bretagne>Ille-et-Vilaine>Bruz,Privé,Rennes,266,287,269,282,284,Association,,35170,http://www.ecole-eme.fr/,France,School of Environmental Management & Engineering,Bretagne,R53,,D035,,,,https://www.youtube.com/user/ecoleEME,EME,,,http://www.ecole-eme.fr/en/,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,CAMPUS DE KER LANN,,,,,,,,,,
43.615855,3.871992,,Point,MONTPELLIER CEDEX 5,R91,,UU34701,Montpellier,,,Communauté d'universités et établissements,Montpellier,0342255S,,,,Languedoc-Roussillon Universités,https://www.wikidata.org/entity/Q2476558,,,34172,130021439,Recherche et enseignement supérieur,150,"43.615855,3.871992",Q2476558,https://fr.wikipedia.org/wiki/Languedoc-Roussillon_Universit%C3%A9s,,https://www.facebook.com/pages/COMUE-LR/116649255059902,Hérault,,A11,13002143900018,EPCSCP,Languedoc-Roussillon,163 RUE AUGUSTE BROUSSONNET,,http://www.dailymotion.com/UMSF,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/COMUE_LR,Occitanie>Montpellier>Hérault>Montpellier,Public,Montpellier,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",,34197,http://www.pres-suddefrance.fr/index.php,France,,Occitanie,R76,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0342255S,D034,Non_Opérateur_LOLF_2014,http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030002112&dateTexte=&categorieLien=id,,https://www.youtube.com/user/CampusMagLR?feature=watch,,https://plus.google.com/100843629141144157727,,,,,,,,,,,,,,INSTITUT DE BOTANIQUE,,,,,,,,,,
48.107017,-1.675798,,Point,RENNES CEDEX,R53,,UU35701,Rennes,,,Communauté d'universités et établissements,Rennes,0352756F,http://www.scoop.it/u/universite-bretagne-loire,,,Université Bretagne Loire,https://www.wikidata.org/entity/Q21994834,,,35238,130021819,,150.0,"48.107017,-1.675798",Q21994834,https://fr.wikipedia.org/wiki/Universit%C3%A9_Bretagne_Loire,,,Ille-et-Vilaine,,A14,13002181900011,EPCSCP,Bretagne,1 PLACE PAUL-RICOEUR,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/ubretagneloire,Bretagne>Ille-et-Vilaine>Rennes,Public,Rennes,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",,35044,http://u-bretagneloire.fr/,France,,Bretagne,R53,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0352756F,D035,Non_Opérateur_LOLF_2014,http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031794321,,https://www.youtube.com/channel/UCh4amch3AqUnG3vksNjIEAw,UBL,,,,,,CS 54417,,,,,,,,,Cité Internationale,,,,,,,,,,
